score,comparative,positive,negative
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.047619047619047616,"{""score"":3,""comparative"":0.14285714285714285,""words"":[""love""]}","{""score"":2,""comparative"":0.09523809523809523,""words"":[""crazy""]}"
1,0.045454545454545456,"{""score"":1,""comparative"":0.045454545454545456,""words"":[""legal""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.2222222222222222,"{""score"":2,""comparative"":0.2222222222222222,""words"":[""help""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.2,"{""score"":3,""comparative"":0.2,""words"":[""hahaha""]}","{""score"":0,""comparative"":0,""words"":[]}"
-8,-0.34782608695652173,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":8,""comparative"":0.34782608695652173,""words"":[""victims"",""no"",""hurt"",""accident""]}"
2,0.11764705882352941,"{""score"":2,""comparative"":0.11764705882352941,""words"":[""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":2,""comparative"":0.08695652173913043,""words"":[""welcome""]}","{""score"":2,""comparative"":0.08695652173913043,""words"":[""crazy""]}"
-4,-0.4,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.4,""words"":[""pathetic"",""lame""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.2,"{""score"":4,""comparative"":0.26666666666666666,""words"":[""thanks"",""thanks""]}","{""score"":1,""comparative"":0.06666666666666667,""words"":[""cry""]}"
-1,-0.041666666666666664,"{""score"":1,""comparative"":0.041666666666666664,""words"":[""please""]}","{""score"":2,""comparative"":0.08333333333333333,""words"":[""miss""]}"
1,0.03571428571428571,"{""score"":1,""comparative"":0.03571428571428571,""words"":[""join""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.2222222222222222,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.2222222222222222,""words"":[""alone""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.16666666666666666,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.16666666666666666,""words"":[""no""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.41666666666666674,"{""score"":7,""comparative"":0.5833333333333334,""words"":[""dream"",""loved"",""hahaha""]}","{""score"":2,""comparative"":0.16666666666666666,""words"":[""weird""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.75,"{""score"":6,""comparative"":0.75,""words"":[""haha"",""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
-4,-0.16,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":0.16,""words"":[""envy"",""miss"",""envy""]}"
-1,-0.0625,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.0625,""words"":[""curse""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-4,-1,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":4,""comparative"":1,""words"":[""fuck""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.14285714285714285,"{""score"":4,""comparative"":0.14285714285714285,""words"":[""jewels"",""good""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.13157894736842105,"{""score"":5,""comparative"":0.13157894736842105,""words"":[""like"",""haha""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.05555555555555555,"{""score"":1,""comparative"":0.05555555555555555,""words"":[""want""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.06896551724137931,"{""score"":2,""comparative"":0.06896551724137931,""words"":[""cute""]}","{""score"":0,""comparative"":0,""words"":[]}"
-11,-0.3666666666666667,"{""score"":3,""comparative"":0.1,""words"":[""feeling"",""like""]}","{""score"":14,""comparative"":0.4666666666666667,""words"":[""annoyed"",""hate"",""frustration"",""worse"",""fucking""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.05128205128205128,"{""score"":2,""comparative"":0.05128205128205128,""words"":[""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.25,"{""score"":3,""comparative"":0.25,""words"":[""best""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":3,""comparative"":0.3,""words"":[""best""]}","{""score"":3,""comparative"":0.3,""words"":[""mad""]}"
8,0.22857142857142856,"{""score"":8,""comparative"":0.22857142857142856,""words"":[""thanks"",""happy"",""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.08695652173913043,"{""score"":4,""comparative"":0.17391304347826086,""words"":[""fun""]}","{""score"":6,""comparative"":0.2608695652173913,""words"":[""stuck"",""angry"",""no""]}"
1,0.02702702702702703,"{""score"":1,""comparative"":0.02702702702702703,""words"":[""huge""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.3333333333333333,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.3333333333333333,""words"":[""annoyed""]}"
2,0.125,"{""score"":2,""comparative"":0.125,""words"":[""creative""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-9,-0.47368421052631576,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":9,""comparative"":0.47368421052631576,""words"":[""killing"",""hurts"",""wtf""]}"
0,0,"{""score"":2,""comparative"":0.1111111111111111,""words"":[""like""]}","{""score"":2,""comparative"":0.1111111111111111,""words"":[""pathetic""]}"
-5,-0.29411764705882354,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.29411764705882354,""words"":[""sad"",""boring""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":2,""comparative"":0.125,""words"":[""like""]}","{""score"":2,""comparative"":0.125,""words"":[""no"",""no""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.15384615384615385,"{""score"":4,""comparative"":0.15384615384615385,""words"":[""huge"",""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.058823529411764705,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.058823529411764705,""words"":[""dreary""]}"
1,0.043478260869565216,"{""score"":1,""comparative"":0.043478260869565216,""words"":[""pretty""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.25,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.25,""words"":[""dreading""]}"
3,0.25,"{""score"":3,""comparative"":0.25,""words"":[""glad""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.23076923076923078,"{""score"":1,""comparative"":0.07692307692307693,""words"":[""god""]}","{""score"":4,""comparative"":0.3076923076923077,""words"":[""fuck""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.07142857142857142,"{""score"":1,""comparative"":0.07142857142857142,""words"":[""please""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.03225806451612903,"{""score"":2,""comparative"":0.06451612903225806,""words"":[""like""]}","{""score"":3,""comparative"":0.0967741935483871,""words"":[""stop"",""crying""]}"
4,0.12121212121212122,"{""score"":4,""comparative"":0.12121212121212122,""words"":[""like"",""fair""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.2727272727272727,"{""score"":3,""comparative"":0.2727272727272727,""words"":[""happy""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.18181818181818182,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.18181818181818182,""words"":[""problems""]}"
0,0,"{""score"":2,""comparative"":0.08333333333333333,""words"":[""care""]}","{""score"":2,""comparative"":0.08333333333333333,""words"":[""suspicious""]}"
2,0.07692307692307693,"{""score"":2,""comparative"":0.07692307692307693,""words"":[""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.2857142857142857,"{""score"":4,""comparative"":0.2857142857142857,""words"":[""win""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.1,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.1,""words"":[""no""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.42857142857142855,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.42857142857142855,""words"":[""hate""]}"
3,0.3333333333333333,"{""score"":3,""comparative"":0.3333333333333333,""words"":[""loved""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.0967741935483871,"{""score"":3,""comparative"":0.0967741935483871,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.14285714285714285,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.14285714285714285,""words"":[""hard""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.07692307692307693,"{""score"":3,""comparative"":0.23076923076923078,""words"":[""joyful""]}","{""score"":2,""comparative"":0.15384615384615385,""words"":[""sad""]}"
-1,-0.045454545454545456,"{""score"":1,""comparative"":0.045454545454545456,""words"":[""want""]}","{""score"":2,""comparative"":0.09090909090909091,""words"":[""weird""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.09090909090909091,"{""score"":2,""comparative"":0.18181818181818182,""words"":[""like""]}","{""score"":1,""comparative"":0.09090909090909091,""words"":[""broke""]}"
3,0.16666666666666666,"{""score"":3,""comparative"":0.16666666666666666,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.3333333333333333,"{""score"":3,""comparative"":0.3333333333333333,""words"":[""haha""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.25,"{""score"":4,""comparative"":0.25,""words"":[""cheer"",""better""]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.16666666666666666,"{""score"":5,""comparative"":0.16666666666666666,""words"":[""wish"",""promised"",""haha""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.1,"{""score"":1,""comparative"":0.1,""words"":[""wish""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.125,"{""score"":1,""comparative"":0.125,""words"":[""wish""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.038461538461538464,"{""score"":1,""comparative"":0.038461538461538464,""words"":[""wish""]}","{""score"":0,""comparative"":0,""words"":[]}"
-8,-0.2962962962962963,"{""score"":1,""comparative"":0.037037037037037035,""words"":[""wish""]}","{""score"":9,""comparative"":0.3333333333333333,""words"":[""crap"",""pain"",""pain"",""pain""]}"
1,0.07692307692307693,"{""score"":1,""comparative"":0.07692307692307693,""words"":[""wishes""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.1,"{""score"":1,""comparative"":0.1,""words"":[""wishing""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.3157894736842105,"{""score"":6,""comparative"":0.3157894736842105,""words"":[""woo"",""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.16666666666666666,"{""score"":1,""comparative"":0.16666666666666666,""words"":[""feeling""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.06451612903225806,"{""score"":3,""comparative"":0.0967741935483871,""words"":[""glad""]}","{""score"":1,""comparative"":0.03225806451612903,""words"":[""no""]}"
7,0.20588235294117646,"{""score"":7,""comparative"":0.20588235294117646,""words"":[""trust"",""lol"",""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.02702702702702703,"{""score"":3,""comparative"":0.08108108108108109,""words"":[""great""]}","{""score"":2,""comparative"":0.05405405405405406,""words"":[""wrong""]}"
-1,-0.04166666666666666,"{""score"":3,""comparative"":0.125,""words"":[""happy""]}","{""score"":4,""comparative"":0.16666666666666666,""words"":[""leave"",""dead""]}"
-1,-0.07692307692307693,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.07692307692307693,""words"":[""stop""]}"
4,0.25,"{""score"":4,""comparative"":0.25,""words"":[""funny""]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.45454545454545453,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.45454545454545453,""words"":[""drag"",""hell""]}"
4,0.21052631578947367,"{""score"":4,""comparative"":0.21052631578947367,""words"":[""lmao""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.13043478260869565,"{""score"":3,""comparative"":0.13043478260869565,""words"":[""dream"",""better""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.030303030303030304,"{""score"":2,""comparative"":0.06060606060606061,""words"":[""interesting""]}","{""score"":1,""comparative"":0.030303030303030304,""words"":[""sorry""]}"
-2,-0.06666666666666667,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.06666666666666667,""words"":[""ill""]}"
-2,-0.0909090909090909,"{""score"":1,""comparative"":0.045454545454545456,""words"":[""free""]}","{""score"":3,""comparative"":0.13636363636363635,""words"":[""slavery""]}"
-1,-0.05263157894736842,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.05263157894736842,""words"":[""grey""]}"
2,0.16666666666666666,"{""score"":2,""comparative"":0.16666666666666666,""words"":[""enjoying""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.06896551724137931,"{""score"":2,""comparative"":0.06896551724137931,""words"":[""sunshine""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.17647058823529413,"{""score"":3,""comparative"":0.17647058823529413,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.04545454545454544,"{""score"":3,""comparative"":0.13636363636363635,""words"":[""hahaha""]}","{""score"":2,""comparative"":0.09090909090909091,""words"":[""hurt""]}"
3,0.1111111111111111,"{""score"":3,""comparative"":0.1111111111111111,""words"":[""joke"",""fit""]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.16129032258064516,"{""score"":5,""comparative"":0.16129032258064516,""words"":[""save"",""good""]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.039999999999999994,"{""score"":2,""comparative"":0.08,""words"":[""like""]}","{""score"":3,""comparative"":0.12,""words"":[""worst""]}"
-2,-0.09090909090909091,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.09090909090909091,""words"":[""tired""]}"
3,0.07894736842105263,"{""score"":3,""comparative"":0.07894736842105263,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.027777777777777776,"{""score"":1,""comparative"":0.027777777777777776,""words"":[""fresh""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.21428571428571427,"{""score"":3,""comparative"":0.21428571428571427,""words"":[""best""]}","{""score"":0,""comparative"":0,""words"":[]}"
-2,-0.05128205128205128,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.05128205128205128,""words"":[""alone""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.15625,"{""score"":5,""comparative"":0.15625,""words"":[""thanks"",""great""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.03125,"{""score"":1,""comparative"":0.03125,""words"":[""faith""]}","{""score"":2,""comparative"":0.0625,""words"":[""problem""]}"
7,1.75,"{""score"":7,""comparative"":1.75,""words"":[""wooo"",""happy""]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.46153846153846156,"{""score"":6,""comparative"":0.46153846153846156,""words"":[""love"",""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.05263157894736842,"{""score"":1,""comparative"":0.05263157894736842,""words"":[""want""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.42857142857142855,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.42857142857142855,""words"":[""killing""]}"
2,0.1111111111111111,"{""score"":2,""comparative"":0.1111111111111111,""words"":[""like""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-0.10714285714285714,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":0.10714285714285714,""words"":[""lazy"",""weird""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
12,0.46153846153846156,"{""score"":12,""comparative"":0.46153846153846156,""words"":[""excited"",""awesome"",""congrats"",""awards""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.4444444444444444,"{""score"":4,""comparative"":0.4444444444444444,""words"":[""wow""]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.23529411764705882,"{""score"":4,""comparative"":0.23529411764705882,""words"":[""wow""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-5,-0.45454545454545453,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":5,""comparative"":0.45454545454545453,""words"":[""bitch""]}"
3,0.1111111111111111,"{""score"":3,""comparative"":0.1111111111111111,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.09090909090909091,"{""score"":1,""comparative"":0.09090909090909091,""words"":[""god""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":2,""comparative"":0.1,""words"":[""help""]}","{""score"":2,""comparative"":0.1,""words"":[""depressed""]}"
6,0.42857142857142855,"{""score"":6,""comparative"":0.42857142857142855,""words"":[""sunshine"",""fun""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.06666666666666667,"{""score"":1,""comparative"":0.06666666666666667,""words"":[""pretty""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.045454545454545456,"{""score"":1,""comparative"":0.045454545454545456,""words"":[""bright""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.16666666666666666,"{""score"":2,""comparative"":0.16666666666666666,""words"":[""approves""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.02702702702702703,"{""score"":3,""comparative"":0.08108108108108109,""words"":[""happy""]}","{""score"":2,""comparative"":0.05405405405405406,""words"":[""drained""]}"
1,0.07142857142857142,"{""score"":1,""comparative"":0.07142857142857142,""words"":[""yeah""]}","{""score"":0,""comparative"":0,""words"":[]}"
4,0.8,"{""score"":4,""comparative"":0.8,""words"":[""yes"",""excited""]}","{""score"":0,""comparative"":0,""words"":[]}"
-7,-0.19444444444444442,"{""score"":1,""comparative"":0.027777777777777776,""words"":[""yes""]}","{""score"":8,""comparative"":0.2222222222222222,""words"":[""shit"",""riots"",""struggling""]}"
3,0.1111111111111111,"{""score"":3,""comparative"":0.1111111111111111,""words"":[""yes"",""better""]}","{""score"":0,""comparative"":0,""words"":[]}"
-3,-1,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":3,""comparative"":1,""words"":[""lost""]}"
-1,-0.125,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":1,""comparative"":0.125,""words"":[""forget""]}"
-2,-0.5,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":2,""comparative"":0.5,""words"":[""hurt""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.043478260869565216,"{""score"":3,""comparative"":0.13043478260869565,""words"":[""exciting""]}","{""score"":2,""comparative"":0.08695652173913043,""words"":[""poor""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.21428571428571427,"{""score"":3,""comparative"":0.21428571428571427,""words"":[""lol""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.375,"{""score"":3,""comparative"":0.375,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
5,0.45454545454545453,"{""score"":5,""comparative"":0.45454545454545453,""words"":[""yummy"",""thanks""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.09523809523809523,"{""score"":2,""comparative"":0.09523809523809523,""words"":[""free"",""want""]}","{""score"":0,""comparative"":0,""words"":[]}"
6,0.24,"{""score"":6,""comparative"":0.24,""words"":[""excited"",""happy""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.18181818181818182,"{""score"":2,""comparative"":0.18181818181818182,""words"":[""welcome""]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.037037037037037035,"{""score"":1,""comparative"":0.037037037037037035,""words"":[""yes""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-1,-0.038461538461538464,"{""score"":2,""comparative"":0.07692307692307693,""words"":[""thanks""]}","{""score"":3,""comparative"":0.11538461538461539,""words"":[""bad""]}"
0,0,"{""score"":2,""comparative"":0.09090909090909091,""words"":[""kind""]}","{""score"":2,""comparative"":0.09090909090909091,""words"":[""useless""]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
1,0.08333333333333333,"{""score"":1,""comparative"":0.08333333333333333,""words"":[""invite""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
8,0.42105263157894735,"{""score"":8,""comparative"":0.42105263157894735,""words"":[""awesome"",""fantastic""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.12,"{""score"":3,""comparative"":0.12,""words"":[""love""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.05405405405405406,"{""score"":2,""comparative"":0.05405405405405406,""words"":[""favorite""]}","{""score"":0,""comparative"":0,""words"":[]}"
0,0,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":0,""comparative"":0,""words"":[]}"
-6,-0.25,"{""score"":0,""comparative"":0,""words"":[]}","{""score"":6,""comparative"":0.25,""words"":[""severe"",""problems"",""fail""]}"
1,0.08333333333333333,"{""score"":1,""comparative"":0.08333333333333333,""words"":[""join""]}","{""score"":0,""comparative"":0,""words"":[]}"
3,0.12,"{""score"":3,""comparative"":0.12,""words"":[""good""]}","{""score"":0,""comparative"":0,""words"":[]}"
2,0.13333333333333333,"{""score"":2,""comparative"":0.13333333333333333,""words"":[""thanks""]}","{""score"":0,""comparative"":0,""words"":[]}"
